Locale,Tag,Environment,appinfra.localtesting,appinfra.localtesting.kindex,userreg.janrain.cdn,userreg.janrain.cdn.kindex,userreg.janrain.api,userreg.landing.emailverif,userreg.landing.resetpass,userreg.landing.myphilips,userreg.hsdp.userserv,userreg.smssupported,userreg.urx.verificationsmscode,cc.cdls,cc.atos,cc.emailformurl,cc.productreviewurl,cc.prx.category,prxclient.assets,prxclient.summary,prxclient.support
en_HK,apps++env+test,Testing,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips-test.dev.janraincapture.com,https://tst.philips.com.hk/c-w/verify-account.html,https://tst.philips.com.hk/myphilips/reset-password.html?cl=mob,https://tst.philips.com.hk/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_HK/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=hk&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.hk/content/%productSector%/en_HK/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.hk%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_HK/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/en_HK/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/en_HK/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/en_HK/%catalog%/products/%ctn%.support
en_ID,apps++env+acc,Acceptance,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://acc.philips.co.id/c-w/verify-account.html,https://acc.philips.co.id/myphilips/reset-password.html?cl=mob,https://acc.philips.co.id/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_ID/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=id&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.co.id/content/%productSector%/en_ID/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.co.id%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_ID/%productCatalog%/%productSubcategory%.json,https://acc.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.assets,https://acc.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.summary,https://acc.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.support
en_ID,apps++env+dev,Development,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.dev.janraincapture.com,http://10.128.41.111:4503/content/B2C/en_ID/verify-account.html,http://10.128.41.111:4503/content/B2C/en_ID/myphilips/reset-password.html?cl=mob,http://10.128.41.111:4503/content/B2C/en_ID/myphilips/login.html,https://user-registration-assembly-testing.us-east.philips-healthsuite.com,,,https://www.philips.com/prx/cdls/%productSector%/en_ID/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=id&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.co.id/content/%productSector%/en_ID/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.co.id%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_ID/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.support
en_ID,apps++env+prod,Production,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.janraincapture.com,https://www.philips.co.id/c-w/verify-account.html,https://www.philips.co.id/myphilips/reset-password.html?cl=mob,https://www.philips.co.id/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_ID/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=id&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.co.id/content/%productSector%/en_ID/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.co.id%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_ID/%productCatalog%/%productSubcategory%.json,https://www.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.assets,https://www.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.summary,https://www.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.support
en_ID,apps++env+stage,Staging,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://dev.philips.co.id/c-w/verify-account.html,https://dev.philips.co.id/myphilips/reset-password.html?cl=mob,https://dev.philips.co.id/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_ID/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=id&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.co.id/content/%productSector%/en_ID/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.co.id%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_ID/%productCatalog%/%productSubcategory%.json,https://dev.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.assets,https://dev.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.summary,https://dev.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.support
en_ID,apps++env+test,Testing,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips-test.dev.janraincapture.com,https://tst.philips.co.id/c-w/verify-account.html,https://tst.philips.co.id/myphilips/reset-password.html?cl=mob,https://tst.philips.co.id/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_ID/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=id&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.co.id/content/%productSector%/en_ID/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.co.id%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_ID/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/en_ID/%catalog%/products/%ctn%.support
en_IE,apps++env+acc,Acceptance,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://acc.philips.ie/c-w/verify-account.html,https://acc.philips.ie/myphilips/reset-password.html?cl=mob,https://acc.philips.ie/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_IE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=ie&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.ie/content/%productSector%/en_IE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.ie%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_IE/%productCatalog%/%productSubcategory%.json,https://acc.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.assets,https://acc.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.summary,https://acc.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.support
en_IE,apps++env+dev,Development,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.dev.janraincapture.com,http://10.128.41.111:4503/content/B2C/en_IE/verify-account.html,http://10.128.41.111:4503/content/B2C/en_IE/myphilips/reset-password.html?cl=mob,http://10.128.41.111:4503/content/B2C/en_IE/myphilips/login.html,https://user-registration-assembly-testing.us-east.philips-healthsuite.com,,,https://www.philips.com/prx/cdls/%productSector%/en_IE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=ie&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.ie/content/%productSector%/en_IE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.ie%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_IE/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.support
en_IE,apps++env+prod,Production,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.janraincapture.com,https://www.philips.ie/c-w/verify-account.html,https://www.philips.ie/myphilips/reset-password.html?cl=mob,https://www.philips.ie/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_IE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=ie&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.ie/content/%productSector%/en_IE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.ie%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_IE/%productCatalog%/%productSubcategory%.json,https://www.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.assets,https://www.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.summary,https://www.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.support
en_IE,apps++env+stage,Staging,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://dev.philips.ie/c-w/verify-account.html,https://dev.philips.ie/myphilips/reset-password.html?cl=mob,https://dev.philips.ie/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_IE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=ie&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.ie/content/%productSector%/en_IE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.ie%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_IE/%productCatalog%/%productSubcategory%.json,https://dev.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.assets,https://dev.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.summary,https://dev.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.support
en_IE,apps++env+test,Testing,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips-test.dev.janraincapture.com,https://tst.philips.ie/c-w/verify-account.html,https://tst.philips.ie/myphilips/reset-password.html?cl=mob,https://tst.philips.ie/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_IE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=ie&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.ie/content/%productSector%/en_IE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.ie%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_IE/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/en_IE/%catalog%/products/%ctn%.support
en_IN,apps++env+acc,Acceptance,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://acc.philips.co.in/c-w/verify-account.html,https://acc.philips.co.in/myphilips/reset-password.html?cl=mob,https://acc.philips.co.in/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_IN/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=in&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.co.in/content/%productSector%/en_IN/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.co.in%productReviewURL%.reviewandawards,https://www.philips.com/prx/category/%productSector%/en_IN/%productCatalog%/%productSubcategory%.json,https://acc.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.assets,https://acc.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.summary,https://acc.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.support
en_IN,apps++env+dev,Development,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.dev.janraincapture.com,http://10.128.41.111:4503/content/B2C/en_IN/verify-account.html,http://10.128.41.111:4503/content/B2C/en_IN/myphilips/reset-password.html?cl=mob,http://10.128.41.111:4503/content/B2C/en_IN/myphilips/login.html,https://user-registration-assembly-testing.us-east.philips-healthsuite.com,,,https://www.philips.com/prx/cdls/%productSector%/en_IN/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=in&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.co.in/content/%productSector%/en_IN/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.co.in%productReviewURL%.reviewandawards,https://www.philips.com/prx/category/%productSector%/en_IN/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.support
en_IN,apps++env+prod,Production,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.janraincapture.com,https://www.philips.co.in/c-w/verify-account.html,https://www.philips.co.in/myphilips/reset-password.html?cl=mob,https://www.philips.co.in/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_IN/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=in&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.co.in/content/%productSector%/en_IN/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.co.in%productReviewURL%.reviewandawards,https://www.philips.com/prx/category/%productSector%/en_IN/%productCatalog%/%productSubcategory%.json,https://www.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.assets,https://www.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.summary,https://www.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.support
en_IN,apps++env+stage,Staging,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://dev.philips.co.in/c-w/verify-account.html,https://dev.philips.co.in/myphilips/reset-password.html?cl=mob,https://dev.philips.co.in/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_IN/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=in&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.co.in/content/%productSector%/en_IN/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.co.in%productReviewURL%.reviewandawards,https://www.philips.com/prx/category/%productSector%/en_IN/%productCatalog%/%productSubcategory%.json,https://dev.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.assets,https://dev.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.summary,https://dev.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.support
en_IN,apps++env+test,Testing,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips-test.dev.janraincapture.com,https://tst.philips.co.in/c-w/verify-account.html,https://tst.philips.co.in/myphilips/reset-password.html?cl=mob,https://tst.philips.co.in/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_IN/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=in&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.co.in/content/%productSector%/en_IN/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.co.in%productReviewURL%.reviewandawards,https://www.philips.com/prx/category/%productSector%/en_IN/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/en_IN/%catalog%/products/%ctn%.support
en_MY,apps++env+acc,Acceptance,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://acc.philips.com.my/c-w/verify-account.html,https://acc.philips.com.my/myphilips/reset-password.html?cl=mob,https://acc.philips.com.my/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_MY/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=my&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.my/content/%productSector%/en_MY/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.my%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_MY/%productCatalog%/%productSubcategory%.json,https://acc.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.assets,https://acc.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.summary,https://acc.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.support
en_MY,apps++env+dev,Development,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.dev.janraincapture.com,http://10.128.41.111:4503/content/B2C/en_MY/verify-account.html,http://10.128.41.111:4503/content/B2C/en_MY/myphilips/reset-password.html?cl=mob,http://10.128.41.111:4503/content/B2C/en_MY/myphilips/login.html,https://user-registration-assembly-testing.us-east.philips-healthsuite.com,,,https://www.philips.com/prx/cdls/%productSector%/en_MY/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=my&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.my/content/%productSector%/en_MY/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.my%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_MY/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.support
en_MY,apps++env+prod,Production,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.janraincapture.com,https://www.philips.com.my/c-w/verify-account.html,https://www.philips.com.my/myphilips/reset-password.html?cl=mob,https://www.philips.com.my/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_MY/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=my&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.my/content/%productSector%/en_MY/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.my%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_MY/%productCatalog%/%productSubcategory%.json,https://www.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.assets,https://www.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.summary,https://www.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.support
en_MY,apps++env+stage,Staging,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://dev.philips.com.my/c-w/verify-account.html,https://dev.philips.com.my/myphilips/reset-password.html?cl=mob,https://dev.philips.com.my/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/en_MY/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=my&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.my/content/%productSector%/en_MY/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.my%productReviewURL%/reviewandawards,https://www.philips.com/prx/category/%productSector%/en_MY/%productCatalog%/%productSubcategory%.json,https://dev.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.assets,https://dev.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.summary,https://dev.philips.com/prx/product/%sector%/en_MY/%catalog%/products/%ctn%.support
